4/7/2014 9:37:43 AM,20.47715,19.509814,20.000275,20.848895,19.931049,11.324124,13.206243,17.918517,11.707957,17.431111,11.614699,16.994054,16.798662,16.18108,20.664483,18.753177,26.272869,26.513083,27.417489,28.932026,29.447368,27.056848,27.638771,29.772899,26.445814,90.42027,-0.002455
4/7/2014 9:38:43 AM,20.549375,19.519902,20.040722,20.899063,19.935349,11.341577,13.224028,18.065147,12.148234,17.444298,11.852161,17.030444,16.814394,16.184306,20.679979,18.763452,26.272181,26.614595,27.416062,28.999886,29.448942,27.054668,27.63882,29.675781,26.544505,2.435416,0.022454
4/7/2014 9:39:43 AM,20.651134,19.521224,20.128613,20.949143,19.94372,11.356392,13.377759,18.2133,12.283371,17.476963,11.773543,17.057141,16.806475,16.191436,20.683648,18.779251,26.271066,26.613546,27.418177,29.000394,29.447745,27.054094,27.73861,29.476692,26.640804,0.103907,-0.003844
4/7/2014 9:40:43 AM,20.74173,19.536694,20.235514,20.968567,19.959365,11.365421,13.222731,18.368175,12.415441,17.495542,11.918788,17.109072,16.812739,16.202782,20.702534,18.813911,26.371135,26.614119,27.41721,28.100169,29.447581,27.153196,27.737692,29.477774,25.744906,0.142459,0.010114
4/7/2014 9:41:43 AM,20.791306,19.536421,20.278066,20.95818,19.959814,11.373891,13.285565,18.381839,12.510537,17.473529,11.914324,17.139242,16.817721,16.205591,20.703706,18.820874,26.4724,26.71604,27.418898,28.998608,29.447663,27.153228,27.739282,29.477889,25.745808,0.142892,-0.003641
4/7/2014 9:42:43 AM,20.772635,19.527492,20.243303,20.893641,19.950708,11.376372,13.100705,18.295607,11.990917,17.46875,11.752901,17.11489,16.803876,16.184846,20.691174,18.795113,26.471925,26.814208,27.530326,29.001001,29.448056,27.153491,27.738561,29.477085,25.646247,0.181012,-0.002009
4/7/2014 9:43:43 AM,20.744882,19.550337,20.209213,20.86553,19.969388,11.404675,13.078576,18.226698,11.759338,17.474429,11.615994,17.132168,16.812821,16.200325,20.697739,18.805308,26.472367,26.814306,27.517229,29.000804,29.448024,27.153196,27.674094,29.478544,25.646624,0.182605,0.008816
4/7/2014 9:44:43 AM,20.68266,19.544826,20.154189,20.823001,19.956106,11.401672,13.06139,18.080327,11.925703,17.467458,11.541403,17.096562,16.811646,16.182282,20.675073,18.781518,26.372577,26.813945,27.615561,29.000804,29.447352,27.147393,27.728398,29.478413,26.445846,0.180402,-0.002881
4/7/2014 9:45:43 AM,20.616539,19.538851,20.099423,20.790303,19.949953,11.410592,13.109767,17.97693,11.759243,17.460566,11.380166,17.058497,16.804569,16.182274,20.66784,18.771739,26.37043,26.613939,27.419242,29.001771,29.445696,27.053438,27.637427,29.47897,26.343483,0.182408,0.009236
4/7/2014 9:46:43 AM,20.54291,19.532598,20.066786,20.762563,19.944063,11.429433,13.062003,17.914352,11.65295,17.45738,11.343255,17.035194,16.806638,16.175095,20.664844,18.764395,26.271591,26.614808,27.419718,29.00005,29.44545,27.053078,27.637836,29.479987,26.343352,0.144643,0.009505
4/7/2014 9:47:43 AM,20.483059,19.528928,20.024261,20.746254,19.938588,11.447051,13.219285,17.831178,11.866351,17.442653,11.534131,17.027167,16.801147,16.180664,20.668224,18.753667,26.274377,26.514034,27.41444,29.001361,29.448647,27.056061,27.636902,29.479069,26.343352,90.876387,-0.002455
4/7/2014 9:48:43 AM,20.427861,19.519251,19.996513,20.783729,19.924756,11.450235,13.286482,17.841044,11.840396,17.453428,11.703802,17.026166,16.803953,16.181658,20.661627,18.744163,26.269279,26.514804,27.417636,28.999427,29.447909,27.054504,27.638099,29.773243,26.443945,90.683684,-0.002382
4/7/2014 9:49:43 AM,20.480798,19.516539,19.986212,20.847304,19.931807,11.462078,13.193001,17.972151,11.96095,17.470277,11.791407,17.03396,16.806129,16.189095,20.677884,18.76244,26.372594,26.514329,27.415784,28.999755,29.44663,27.05529,27.645524,29.870034,26.543506,90.681481,-0.002166
4/7/2014 9:50:43 AM,20.566984,19.525412,20.075508,20.907456,19.925312,11.487231,13.228115,18.127515,12.146681,17.482427,11.766104,17.060251,16.808498,16.196,20.688915,18.764081,26.272197,26.713893,27.417128,28.900981,29.448171,27.055618,27.740905,29.675617,25.745365,90.679573,-0.00212
4/7/2014 9:51:43 AM,20.680533,19.537273,20.185675,20.967519,19.951086,11.499363,13.480454,18.284944,12.470262,17.516411,11.891327,17.142633,16.816401,16.204451,20.704557,18.793501,26.373069,26.714286,27.418898,28.898686,29.448024,27.055159,27.837548,29.478102,26.742528,90.682347,-0.410047
4/7/2014 9:52:43 AM,20.744894,19.535161,20.289095,20.972994,19.963796,11.508712,13.350313,18.381482,12.2366,17.52625,11.788126,17.17404,16.81954,16.20342,20.702447,18.804958,26.373807,26.815093,27.517606,29.001738,29.446368,27.054389,27.740266,29.479085,26.644279,90.681344,-0.00214
4/7/2014 9:53:43 AM,20.776954,19.553152,20.306171,20.935884,19.964249,11.523924,13.240013,18.350802,12.373763,17.509313,12.012387,17.200768,16.827244,16.204418,20.702719,18.803782,26.471515,26.814109,27.618101,29.000394,29.448171,27.055356,27.740216,29.477987,26.552898,90.68219,-0.003012
4/7/2014 9:54:43 AM,20.745372,19.546127,20.266625,20.877579,19.951623,11.518303,13.204938,18.198948,12.383437,17.498833,11.983827,17.221814,16.806425,16.185401,20.685224,18.769973,26.370791,26.907097,27.514148,29.002033,29.447188,27.053438,27.638017,29.480216,26.544604,0.209237,-0.002894
4/7/2014 9:55:43 AM,20.706197,19.559166,20.210265,20.843104,19.947486,11.534536,13.220781,18.113153,12.379634,17.50302,12.014619,17.254087,16.819134,16.187779,20.681812,18.772526,26.374807,26.813126,27.516426,28.227496,29.446893,27.053782,27.738676,29.477954,26.543686,0.181503,-0.002218
4/7/2014 9:56:43 AM,20.642418,19.561501,20.169951,20.801367,19.948554,11.552008,13.100175,18.023332,12.877328,17.512243,12.22762,17.302812,16.80933,16.181052,20.663552,18.75514,26.373381,26.814634,27.415095,29.000591,29.449155,27.153917,27.640098,29.478954,26.345384,0.143777,-0.0029
4/7/2014 9:57:43 AM,20.576044,19.570101,20.114753,20.782144,19.957694,11.558852,13.332352,17.946478,13.299436,17.504012,12.497118,17.338788,16.806894,16.184601,20.673047,18.759585,26.373528,26.714794,27.419357,29.002214,29.450581,27.155376,27.63882,29.478348,26.414523,0.181228,-0.002933
4/7/2014 9:58:43 AM,20.511383,19.56234,20.06344,20.741338,19.93891,11.566152,13.181414,17.868444,13.323091,17.487359,12.448536,17.324488,16.793494,16.168654,20.66132,18.747837,26.273476,26.515444,27.416571,28.100071,29.447057,27.054799,27.638886,29.575417,26.443306,91.065018,-0.002736
4/7/2014 9:59:43 AM,20.480485,19.567035,20.039217,20.772579,19.940712,11.577622,13.203234,17.818456,13.671833,17.490615,12.578295,17.367241,16.800558,16.182251,20.669082,18.738965,26.273574,26.513936,28.31478,28.099038,29.350446,27.05334,27.637492,29.672961,26.349318,90.31016,-0.00372
4/7/2014 10:00:43 AM,20.474942,19.578484,20.020297,20.823389,19.94095,11.594621,13.323144,17.920649,13.219297,17.520562,12.488084,17.368386,16.800978,16.191377,20.666429,18.740289,26.273082,26.514018,27.416571,29.00223,29.349266,27.053373,27.640328,29.870525,26.444748,90.419326,-0.002802
4/7/2014 10:01:43 AM,20.548548,19.572957,20.058872,20.892096,19.940305,11.612734,13.287578,18.061059,12.908322,17.520641,12.340549,17.371364,16.80432,16.191094,20.696493,18.762805,26.371971,26.612415,27.416325,29.100627,29.447663,27.15413,27.639918,29.869771,25.64823,72.817709,-0.003077
4/7/2014 10:02:43 AM,20.651431,19.571427,20.174089,20.961359,19.962273,11.633232,13.511708,18.22808,13.497526,17.541932,12.598002,17.406789,16.813118,16.197538,20.693519,18.773577,26.373577,26.717565,27.418652,28.382755,29.447368,27.154704,27.739856,29.869771,26.644787,0.105067,-0.002986
4/7/2014 10:03:43 AM,20.740694,19.579595,20.347231,20.999855,19.977488,11.643829,13.495558,18.357181,13.367543,17.579461,12.477555,17.461714,16.824207,16.209541,20.706737,18.804731,26.473597,26.715696,27.414718,28.898834,29.447139,27.154507,27.639721,29.676289,25.744939,0.142833,-0.003254
4/7/2014 10:04:43 AM,20.77819,19.584947,20.36342,20.958429,19.986452,11.65268,13.500212,18.409962,13.392565,17.565078,12.593411,17.481749,16.830659,16.20838,20.715153,18.814972,26.472236,26.816388,27.521147,28.100038,29.447319,27.155621,27.722678,29.577203,25.745808,0.142715,-0.002566
4/7/2014 10:05:43 AM,20.776295,19.585039,20.327917,20.907775,19.97588,11.666616,13.272995,18.308869,12.549827,17.556294,12.262787,17.474595,16.82622,16.204482,20.710368,18.805112,26.372397,26.815797,27.517869,28.998591,29.447712,27.153278,27.739217,29.577597,25.646542,0.144112,-0.00292
4/7/2014 10:06:43 AM,20.749477,19.589653,20.271273,20.86561,19.971094,11.683651,13.2138,18.167398,12.63509,17.554396,12.359542,17.457842,16.820514,16.198229,20.693122,18.764676,26.472302,26.813486,27.717006,28.715055,29.448778,27.152638,27.636001,29.673732,26.543129,0.14541,-0.002913
4/7/2014 10:07:43 AM,20.702511,19.597424,20.211818,20.833458,19.964583,11.688929,13.23162,18.091172,12.81632,17.560732,12.468382,17.466171,16.821235,16.187886,20.692757,18.775528,26.472581,26.81624,27.617806,28.998673,29.349692,27.25333,27.637886,29.673109,26.541211,0.180185,-0.003864
4/7/2014 10:08:43 AM,20.653074,19.580304,20.159288,20.803714,19.965363,11.697546,13.312062,18.022063,12.93518,17.5405,12.536325,17.439235,16.826005,16.201183,20.68902,18.775585,26.470876,26.61366,27.517852,28.097809,29.349365,27.254756,27.63964,29.674141,26.44601,0.180264,-0.002376
4/7/2014 10:09:43 AM,20.598084,19.571368,20.110598,20.768057,19.956068,11.708944,13.324897,17.931993,12.949294,17.53191,12.622328,17.429557,16.820128,16.192764,20.68479,18.774242,26.372971,26.613562,27.418259,29.011196,29.448827,27.254559,27.638148,29.67483,26.442634,0.180658,-0.003477
4/7/2014 10:10:43 AM,20.563826,19.568902,20.060782,20.738139,19.95035,11.735055,13.191834,17.847671,12.568527,17.530708,12.092156,17.416759,16.820918,16.193373,20.680881,18.761822,26.272214,26.61389,27.417243,28.898129,29.446237,27.152294,27.638361,29.771145,26.244463,90.804534,-0.001963
4/7/2014 10:11:43 AM,20.522724,19.553078,20.036652,20.769113,19.934531,11.739697,13.369787,17.822224,12.484169,17.52989,12.104443,17.42192,16.810674,16.187476,20.668866,18.745082,26.372758,26.513887,27.600596,28.749559,29.350643,27.152573,27.639443,29.771768,26.445289,90.686143,-0.003399
4/7/2014 10:12:43 AM,20.544021,19.565352,20.03898,20.82761,19.941379,11.768998,13.507964,17.925968,12.694158,17.559939,12.352552,17.440015,16.816816,16.197974,20.692327,18.757185,26.372922,26.613955,27.417407,27.999281,29.447794,27.155179,27.638951,29.869804,26.544358,90.719267,-0.002887
4/7/2014 10:13:43 AM,20.627125,19.565359,20.091218,20.892273,19.93994,11.770462,13.652877,18.074996,12.428642,17.566829,12.006289,17.437848,16.818273,16.201972,20.694321,18.760268,26.471286,26.614496,27.417193,27.999608,29.447909,27.154376,27.63923,29.869558,26.542653,0.405205,-0.003051
4/7/2014 10:14:43 AM,20.753579,19.558501,20.229298,20.950798,19.955317,11.791602,13.567258,18.281215,12.704187,17.586587,12.234795,17.47355,16.821006,16.201078,20.691986,18.776023,26.371168,26.7135,27.416849,27.999592,29.446548,27.054717,27.636148,29.871689,26.641673,0.105127,-0.002927
4/7/2014 10:15:43 AM,20.807478,19.568883,20.341044,20.983198,19.975455,11.808434,13.48715,18.408,12.89258,17.605501,12.449845,17.492466,16.826338,16.209497,20.714279,18.802335,26.472958,26.715335,27.51718,28.999116,29.448384,27.154327,27.638951,29.871148,26.743758,0.143285,-0.002586
4/7/2014 10:16:43 AM,20.842121,19.585665,20.359078,20.958424,19.990062,11.836992,13.302724,18.419369,12.424694,17.606192,12.324764,17.525583,16.829023,16.220708,20.727792,18.818043,26.371791,26.814371,27.516705,28.223153,29.447483,27.153097,27.738643,29.773259,26.643591,0.181071,-0.003602
4/7/2014 10:17:43 AM,20.829159,19.580101,20.322621,20.901218,19.970764,11.833027,13.554251,18.270256,12.56433,17.59301,12.214854,17.508778,16.834322,16.206421,20.711938,18.795648,26.471876,26.816814,27.517,28.100087,29.448548,27.254002,27.739725,29.772866,26.544309,0.142833,-0.002343
4/7/2014 10:18:43 AM,20.79279,19.594681,20.274311,20.860699,19.973409,11.85099,13.460544,18.177501,12.295796,17.591495,12.009962,17.475199,16.829543,16.211797,20.706635,18.782917,26.473187,26.815437,27.618085,27.999789,29.446811,27.154163,27.738758,29.675649,26.544604,0.146078,-0.003963
4/7/2014 10:19:43 AM,20.738284,19.574832,20.205684,20.823895,19.966942,11.864143,13.464766,18.070179,12.549017,17.597875,12.122889,17.467268,16.831214,16.203131,20.696018,18.784766,26.472974,26.815584,27.517164,28.001248,29.447745,27.054225,27.739249,29.672896,26.542735,0.18113,-0.002514
4/7/2014 10:20:43 AM,20.67673,19.57216,20.156208,20.787632,19.963186,11.87948,13.587719,17.996887,12.381248,17.599545,12.070675,17.467126,16.833429,16.197911,20.699128,18.777206,26.473777,26.713745,27.414735,28.599611,29.350037,27.054832,27.63941,29.771145,26.445289,0.144761,-0.003012
4/7/2014 10:21:43 AM,20.626147,19.567635,20.104156,20.757104,19.946914,11.886942,13.311141,17.922822,12.704826,17.58505,12.371414,17.492846,16.819649,16.19573,20.679616,18.765802,26.373102,26.61307,27.415849,28.900555,29.448352,27.052979,27.63482,29.870542,26.343401,0.18229,-0.002081
4/7/2014 10:22:43 AM,20.587318,19.563847,20.050127,20.736341,19.934994,11.89642,13.427534,17.831924,12.499195,17.586508,12.220334,17.481805,16.815126,16.195377,20.670232,18.752421,26.372922,26.514083,27.416669,28.09794,29.446991,27.053422,27.637607,29.868903,26.337877,90.800639,-0.003097
4/7/2014 10:23:43 AM,20.541487,19.575112,20.01548,20.75229,19.939748,11.917416,13.41486,17.786702,12.843538,17.574426,12.496156,17.511206,16.811736,16.191622,20.67444,18.731848,26.272722,26.515362,27.417112,28.999985,29.448745,27.054455,27.638017,29.772276,26.346548,91.099085,-0.002323
4/7/2014 10:24:43 AM,20.526296,19.572202,20.007692,20.807542,19.93702,11.929965,13.199156,17.867094,12.946313,17.609369,12.40295,17.543434,16.813714,16.195777,20.691403,18.738526,26.27264,26.714532,27.416997,28.90203,29.448319,26.953042,27.638738,30.163651,26.543489,90.946843,-0.003018
4/7/2014 10:25:43 AM,20.572468,19.577913,20.072862,20.878986,19.943271,11.944821,13.297109,18.054615,13.076304,17.609656,12.519905,17.592992,16.818895,16.208942,20.695663,18.750032,26.273689,26.713516,27.416358,28.092596,29.448171,27.055504,27.639689,30.066188,26.543686,2.546647,-0.002946
4/7/2014 10:26:43 AM,20.687544,19.573582,20.149859,20.943106,19.952679,11.959944,13.399865,18.217023,13.295663,17.628322,12.91732,17.650057,16.811834,16.212034,20.697117,18.746602,26.473089,26.712582,27.416013,28.100333,29.447352,27.053684,27.63741,29.872033,26.744823,0.104005,-0.002664
4/7/2014 10:27:43 AM,20.758254,19.583432,20.248251,20.974253,19.968128,11.983884,13.395769,18.367358,13.120964,17.655758,12.682329,17.700134,16.843461,16.22808,20.719059,18.775278,26.372692,26.81542,27.515344,28.001329,29.448188,26.953779,27.636247,29.87164,26.742971,0.144092,-0.002684
4/7/2014 10:28:43 AM,20.782173,19.590019,20.305248,20.947965,19.97887,11.994524,13.444763,18.404361,13.39803,17.638448,12.818693,17.734805,16.846258,16.235595,20.735393,18.805935,26.473744,26.812732,27.515344,28.098268,29.447352,27.053946,27.74533,29.869837,26.644214,0.143108,-0.002664
4/7/2014 10:29:43 AM,20.746215,19.58458,20.280659,20.894314,19.969818,11.99378,13.33564,18.286868,13.526572,17.659263,12.986236,17.737326,16.847149,16.218531,20.721289,18.783302,26.372446,26.917358,27.514918,29.000443,29.447237,27.053422,27.738118,29.871378,26.642919,0.17989,-0.002959
4/7/2014 10:30:43 AM,20.716445,19.584613,20.229734,20.847029,19.967863,12.023129,13.453146,18.194395,13.373135,17.643175,12.910771,17.738264,16.860052,16.227995,20.717529,18.788401,26.381937,26.915178,27.516066,28.002969,29.447253,27.054159,27.73802,29.871132,26.545571,0.182506,-0.003635
4/7/2014 10:31:43 AM,20.663491,19.5882,20.163204,20.802932,19.953012,12.040033,13.424749,18.091712,13.036084,17.641335,12.77556,17.69531,16.847878,16.213275,20.698534,18.771364,26.471499,26.815666,27.517983,29.096873,29.448696,27.151933,27.638099,29.869575,26.543243,0.145547,-0.002933
4/7/2014 10:32:43 AM,20.602924,19.579829,20.132971,20.780663,19.955851,12.05928,13.423059,17.983925,12.56988,17.643817,12.425735,17.640013,16.844743,16.212133,20.700829,18.771672,26.372381,26.911703,27.517656,28.100628,29.449073,27.051963,27.640328,29.872263,26.544571,0.181739,-0.002776
4/7/2014 10:33:43 AM,20.545476,19.577838,20.078751,20.750317,19.947353,12.076393,13.562702,17.925435,12.605911,17.645989,12.518192,17.586758,16.843109,16.209955,20.691795,18.762442,26.371823,26.712057,27.418833,28.999558,29.447942,27.053553,27.637115,29.871378,26.345712,0.183234,-0.002618
4/7/2014 10:34:43 AM,20.481799,19.574137,20.036917,20.725487,19.931543,12.088142,13.50607,17.832813,12.607099,17.633043,12.527934,17.545372,16.83378,16.202978,20.673286,18.737386,26.373069,26.689716,27.416603,28.998526,29.447106,27.052455,27.638656,29.870624,26.34422,92.045859,-0.003123
4/7/2014 10:35:43 AM,20.436669,19.566398,20.012193,20.726427,19.927422,12.100377,13.627378,17.784133,12.733424,17.620944,12.723598,17.518961,16.822397,16.198843,20.668626,18.733623,26.372643,26.614447,27.417079,28.887704,29.349135,26.95573,27.638935,29.771801,26.442535,90.687913,-0.002782
4/7/2014 10:36:43 AM,20.439734,19.571455,20.008391,20.784761,19.929404,12.110385,13.711363,17.867613,12.761985,17.635428,12.739786,17.536345,16.817496,16.206273,20.675303,18.729093,26.371037,26.71527,28.114298,28.10189,29.447139,26.955222,27.640098,30.165831,26.442207,90.608271,-0.002232
4/7/2014 10:37:43 AM,20.510717,19.555344,20.040724,20.854096,19.933543,12.134763,13.849316,18.026582,12.5658,17.654066,12.428208,17.577265,16.832523,16.223484,20.699309,18.754769,26.372069,26.716811,27.41762,28.104742,29.448597,27.054668,27.642541,30.067614,26.64287,73.909821,-0.002795
4/7/2014 10:38:43 AM,20.634567,19.573713,20.174205,20.924816,19.951905,12.159812,13.755808,18.19561,11.9588,17.699272,12.262671,17.605992,16.838974,16.231934,20.720006,18.772246,26.372954,26.813716,27.414915,28.000133,29.447221,26.955009,27.648311,30.164175,26.643919,0.104143,-0.003248
4/7/2014 10:39:43 AM,20.730419,19.593539,20.297201,20.95762,19.970459,12.18105,13.713206,18.342359,12.483582,17.714423,12.312485,17.64614,16.858668,16.232233,20.722833,18.799867,26.471958,26.814765,27.519787,28.100464,29.447302,26.956025,27.740659,30.066581,26.741824,0.143836,-0.002776
4/7/2014 10:40:43 AM,20.781965,19.59614,20.349309,20.929157,19.973421,12.193682,13.670736,18.380079,12.719319,17.68968,12.600127,17.746188,16.852394,16.23321,20.717845,18.802832,26.57201,26.816633,27.517983,28.102906,29.447925,27.154327,27.73938,29.968168,25.74625,0.182998,-0.00431
4/7/2014 10:41:43 AM,20.787706,19.603514,20.304279,20.875662,19.95838,12.197283,13.807219,18.299851,13.313948,17.698335,12.76568,17.822757,16.836766,16.219024,20.701911,18.784337,26.572076,26.914358,27.563289,28.999263,29.446368,27.056848,27.73861,30.06668,26.644394,0.144859,-0.003241
4/7/2014 10:42:43 AM,20.722655,19.614877,20.260342,20.83265,19.955279,12.225109,13.80501,18.198628,13.623582,17.702291,12.935037,17.894261,16.837282,16.211923,20.690684,18.769834,26.5736,26.915145,27.517295,28.999394,29.44763,27.054061,27.739807,29.968939,26.545014,0.180992,-0.003812
4/7/2014 10:43:43 AM,20.665532,19.629477,20.205543,20.81039,19.96138,12.25055,13.685713,18.126346,13.856588,17.700435,13.356428,17.977694,16.836512,16.208431,20.695516,18.768341,26.570781,26.915833,27.517361,29.008377,29.448876,27.156294,27.738266,29.96784,26.643361,0.143738,-0.003071
4/7/2014 10:44:43 AM,20.621758,19.638638,20.168619,20.787393,19.972708,12.26924,13.702197,18.026886,14.632755,17.689508,13.740191,18.062918,16.853128,16.21472,20.692748,18.776967,26.374495,26.714975,27.516066,29.002083,29.44704,27.055569,27.739692,29.87046,26.543243,0.14421,-0.003084
4/7/2014 10:45:43 AM,20.564709,19.640481,20.119318,20.748054,19.958283,12.282928,13.727501,17.944171,14.174063,17.688094,13.544605,18.128132,16.8354,16.202422,20.668758,18.740994,26.369758,26.914375,27.51459,28.999591,29.447286,27.053733,27.637935,29.869968,26.444224,0.144662,-0.002992
4/7/2014 10:46:43 AM,20.526884,19.648187,20.052742,20.731368,19.950081,12.307434,13.764516,17.868046,14.889523,17.689293,13.72525,18.236326,16.82518,16.20725,20.666884,18.737125,26.372872,26.914112,27.516672,28.998886,29.349824,26.954173,27.639853,29.869755,26.442044,89.887186,-0.002854
4/7/2014 10:47:43 AM,20.493842,19.645855,20.017155,20.727955,19.939977,12.317829,13.747447,17.816995,15.375188,17.673373,14.452543,18.363602,16.81686,16.198926,20.66636,18.724115,26.474761,26.914293,27.416767,29.002148,29.447024,27.052717,27.638607,29.870542,26.444896,90.536045,-0.002048
4/7/2014 10:48:43 AM,20.472765,19.643203,20.040892,20.787258,19.946725,12.339005,13.864935,17.900721,15.736573,17.704224,14.76811,18.499593,16.823628,16.213314,20.680329,18.746071,26.372758,26.913637,27.416259,28.100415,29.444959,26.954255,27.63882,30.164208,26.543588,90.717142,-0.002061
4/7/2014 10:49:43 AM,20.527005,19.631855,20.07943,20.851597,19.937729,12.357432,13.851345,18.050331,15.350243,17.712598,14.391241,18.614013,16.82657,16.21517,20.687958,18.751541,26.474744,26.915506,27.617216,29.099775,29.448925,27.054717,27.740872,30.262605,26.644017,71.401503,-0.002651
4/7/2014 10:50:43 AM,20.661113,19.648739,20.205821,20.920473,19.968165,12.393178,13.96156,18.228008,15.352127,17.750339,14.345164,18.710173,16.846397,16.236459,20.710967,18.773143,26.473646,26.913998,27.616528,28.099071,29.447778,27.053324,27.73884,30.262851,26.742053,0.10613,-0.00334
4/7/2014 10:51:43 AM,20.75886,19.653287,20.289153,20.950119,19.973796,12.409588,13.937234,18.347873,15.308592,17.77844,14.366812,18.660257,16.845157,16.235218,20.709008,18.796332,26.673046,26.917096,27.717498,28.101759,29.448253,27.153671,27.739643,30.164962,26.743725,0.141712,-0.002448
