5/1/2014 5:28:20 PM	0	21.585205	2.536328
5/1/2014 5:28:25 PM	0	21.875826	3.487450
5/1/2014 5:28:30 PM	0	22.166446	3.487450
5/1/2014 5:28:35 PM	0	22.457067	3.487450
5/1/2014 5:28:40 PM	0	22.747688	3.487450
5/1/2014 5:28:45 PM	0	23.038309	3.487450
5/1/2014 5:28:50 PM	0	23.328930	3.487450
5/1/2014 5:28:55 PM	0	23.513871	2.219287
5/1/2014 5:29:00 PM	0	23.513871	0.000000
5/1/2014 6:08:54 PM	0	23.738441	2.694848
5/1/2014 6:08:59 PM	0	23.949802	2.536328
5/1/2014 6:09:04 PM	0	24.174373	2.694848
5/1/2014 6:09:09 PM	0	24.385733	2.536328
5/1/2014 6:09:14 PM	0	24.597094	2.536328
5/1/2014 6:09:19 PM	0	24.821664	2.694848
5/1/2014 6:09:24 PM	0	25.033025	2.536328
5/1/2014 6:09:29 PM	0	25.257596	2.694848
5/1/2014 6:09:34 PM	0	25.468956	2.536328
5/1/2014 6:09:39 PM	0	25.680317	2.536328
5/1/2014 6:09:45 PM	0	25.904888	2.694848
5/1/2014 6:09:50 PM	0	26.023778	1.426684
5/1/2014 6:09:55 PM	0	26.036988	0.158520
5/1/2014 6:10:00 PM	0	26.036988	0.000000
5/1/2014 6:22:20 PM	0	26.287979	3.011889
5/1/2014 6:22:25 PM	0	26.565390	3.328930
5/1/2014 6:22:30 PM	0	26.869221	3.645971
5/1/2014 6:22:35 PM	0	27.159841	3.487450
5/1/2014 6:22:40 PM	0	27.437252	3.328930
5/1/2014 6:22:45 PM	0	27.582563	1.743725
5/1/2014 6:22:51 PM	0	27.582563	0.000000
5/1/2014 6:23:41 PM	0	27.635403	0.634082
5/1/2014 6:23:46 PM	0	27.701453	0.792602
5/1/2014 6:23:51 PM	0	27.767503	0.792602
5/1/2014 6:23:56 PM	0	27.833554	0.792602
5/1/2014 6:24:01 PM	0	27.859974	0.317041
5/1/2014 6:24:06 PM	0	27.859974	0.000000
5/1/2014 6:25:08 PM	0	28.124174	3.170410
5/1/2014 6:25:13 PM	0	28.401585	3.328930
5/1/2014 6:25:18 PM	0	28.692206	3.487450
5/1/2014 6:25:23 PM	0	28.982827	3.487450
5/1/2014 6:25:28 PM	0	29.273448	3.487450
5/1/2014 6:25:33 PM	0	29.564069	3.487450
5/1/2014 6:25:38 PM	0	29.854690	3.487450
5/1/2014 6:25:43 PM	0	30.132100	3.328930
5/1/2014 6:25:48 PM	0	30.211361	0.951123
5/1/2014 6:25:53 PM	0	30.211361	0.000000
5/2/2014 1:23:36 AM	0	30.211361	0.000000
5/4/2014 8:03:16 AM	0	30.224571	0.158520
5/4/2014 8:03:21 AM	0	30.224571	0.000000
5/4/2014 6:38:57 PM	0	30.224571	0.000000
5/5/2014 9:37:07 AM	0	30.224571	0.000000
5/7/2014 6:14:05 PM	0	30.224571	0.000000
5/7/2014 9:56:32 PM	0	30.224571	0.000000
5/8/2014 7:46:35 PM	0	30.224571	0.000000
5/8/2014 8:09:08 PM	0	30.224571	0.000000
5/8/2014 8:09:16 PM	0	30.237781	0.158520
5/8/2014 8:09:21 PM	0	30.237781	0.000000
5/8/2014 10:17:11 PM	0	30.237781	0.000000
5/9/2014 5:22:45 PM	0	30.237781	0.000000
5/11/2014 11:57:58 AM	0	30.237781	0.000000
5/11/2014 3:02:43 PM	0	30.237781	0.000000
5/12/2014 2:21:38 PM	0	30.237781	0.000000
5/12/2014 4:42:02 PM	0	30.237781	0.000000
5/13/2014 12:53:00 AM	0	30.237781	0.000000
5/13/2014 7:22:05 AM	0	30.237781	0.000000
5/13/2014 9:26:04 AM	0	30.237781	0.000000
5/22/2014 12:50:59 PM	0	30.277411	0.475561
5/22/2014 12:51:04 PM	0	30.277411	0.000000
5/23/2014 1:35:09 PM	0	30.303831	0.317041
5/23/2014 1:35:14 PM	0	30.317041	0.158520
5/23/2014 1:35:19 PM	0	30.317041	0.000000
